Time (s),Mass (kg),Force (kN)
0.0019234449760765552,1219.6003074558032,15.596330275229377
0.0019617224880382777,1219.8308993082244,15.596330275229377
0.0019617224880382777,1220.0614911606456,19.266055045871553
0.0019521531100478468,1220.292083013067,20.18348623853211
0.0019617224880382777,1220.5226748654882,21.10091743119267
0.0019617224880382777,1220.7532667179094,22.935779816513786
0.0019425837320574163,1220.9838585703305,22.935779816513786
0.0019521531100478468,1221.2144504227517,22.935779816513786
0.0019617224880382777,1221.445042275173,22.018348623853228
0.0019617224880382777,1221.675634127594,21.10091743119267
0.0019521531100478468,1221.9062259800153,20.18348623853211
0.0019425837320574163,1222.1368178324367,20.18348623853211
0.0019330143540669858,1222.3674096848579,21.10091743119267
0.0019138755980861245,1222.598001537279,21.10091743119267
0.0019043062200956938,1222.8285933897002,22.018348623853228
0.0019043062200956938,1223.0591852421214,22.935779816513786
0.0018181818181818182,1223.2897770945426,22.935779816513786
0.0017033492822966507,1223.5203689469638,22.935779816513786
0.00169377990430622,1223.750960799385,22.018348623853228
0.0016842105263157893,1223.9815526518064,22.018348623853228
0.0016842105263157893,1224.2121445042276,16.513761467889935
0.00169377990430622,1224.4427363566488,15.596330275229377
0.0017033492822966507,1224.67332820907,16.513761467889935
0.0017129186602870814,1224.9039200614911,15.596330275229377
0.0017224880382775121,1225.1345119139123,16.513761467889935
0.0017320574162679426,1225.3651037663335,15.596330275229377
0.001770334928229665,1225.5956956187547,15.596330275229377
0.0017799043062200956,1225.826287471176,16.513761467889935
0.0017799043062200956,1226.0568793235973,22.018348623853228
0.001770334928229665,1226.2874711760185,22.935779816513786
0.001751196172248804,1226.5180630284397,22.935779816513786
0.001770334928229665,1226.7486548808608,22.935779816513786
0.0017799043062200956,1226.979246733282,22.018348623853228
0.0017799043062200956,1227.2098385857032,16.513761467889935
0.001770334928229665,1227.4404304381246,15.596330275229377
0.0017607655502392347,1227.6710222905458,16.513761467889935
0.0017607655502392347,1227.901614142967,21.10091743119267
0.0017416267942583733,1228.1322059953882,21.10091743119267
0.0017416267942583733,1228.3627978478094,16.513761467889935
0.0017320574162679426,1228.5933897002305,15.596330275229377
0.0017224880382775121,1228.8239815526517,16.513761467889935
0.0017224880382775121,1229.054573405073,21.10091743119267
0.0017033492822966507,1229.2851652574943,21.10091743119267
0.00169377990430622,1229.5157571099155,22.018348623853228
0.0017033492822966507,1229.7463489623367,22.935779816513786
0.0017224880382775121,1229.9769408147579,22.935779816513786
0.0015406698564593303,1230.207532667179,22.935779816513786
0.0015406698564593303,1230.4381245196003,21.10091743119267
0.0015311004784688996,1230.6687163720214,20.18348623853211
0.0015215311004784689,1230.8993082244428,21.10091743119267
0.0015311004784688996,1231.129900076864,20.18348623853211
0.0015311004784688996,1231.3604919292852,17.431192660550437
0.001550239234449761,1231.5910837817064,15.596330275229377
0.0015789473684210526,1231.8216756341276,15.596330275229377
0.0015885167464114833,1232.0522674865488,16.513761467889935
0.0015980861244019138,1232.28285933897,16.513761467889935
0.0016076555023923445,1232.5134511913911,15.596330275229377
0.0016267942583732058,1232.7440430438126,15.596330275229377
0.0016267942583732058,1232.9746348962337,17.431192660550437
0.0016172248803827752,1233.205226748655,18.348623853210995
0.0016172248803827752,1233.435818601076,20.18348623853211
0.0016267942583732058,1233.6664104534973,21.10091743119267
0.0016172248803827752,1233.8970023059185,22.018348623853228
0.0016267942583732058,1234.1275941583397,22.935779816513786
0.0015980861244019138,1234.3581860107608,22.935779816513786
0.0015980861244019138,1234.5887778631823,22.018348623853228
0.0015885167464114833,1234.8193697156034,21.10091743119267
0.0015789473684210526,1235.0499615680246,22.018348623853228
0.0015789473684210526,1235.2805534204458,22.935779816513786
0.0014736842105263158,1235.511145272867,22.935779816513786
0.0014736842105263158,1235.7417371252882,22.018348623853228
0.0014832535885167463,1235.9723289777094,21.10091743119267
0.0014832535885167463,1236.2029208301306,20.18348623853211
0.001492822966507177,1236.433512682552,21.10091743119267
0.0015023923444976077,1236.6641045349731,20.18348623853211
0.0015023923444976077,1236.8946963873943,22.018348623853228
0.001492822966507177,1237.1252882398155,22.935779816513786
0.0013779904306220098,1237.3558800922367,22.935779816513786
0.0013779904306220098,1237.586471944658,18.348623853210995
0.001368421052631579,1237.817063797079,17.431192660550437
0.0013779904306220098,1238.0476556495005,17.431192660550437
0.0013779904306220098,1238.2782475019217,22.018348623853228
0.00138755980861244,1238.5088393543429,22.935779816513786
0.0013971291866028707,1238.739431206764,22.018348623853228
0.0013971291866028707,1238.9700230591852,16.513761467889935
0.0014066985645933014,1239.2006149116064,15.596330275229377
0.0014162679425837321,1239.4312067640276,16.513761467889935
0.0014258373205741626,1239.6617986164488,15.596330275229377
0.0014354066985645933,1239.8923904688702,16.513761467889935
0.0014354066985645933,1240.1229823212914,20.18348623853211
0.001444976076555024,1240.3535741737126,21.10091743119267
0.0014545454545454547,1240.5841660261337,21.10091743119267
0.0014641148325358854,1240.814757878555,20.18348623853211
0.0014641148325358854,1241.045349730976,19.266055045871553
0.0014736842105263158,1241.2759415833973,18.348623853210995
0.0014736842105263158,1241.5065334358187,17.431192660550437
0.0014641148325358854,1241.73712528824,16.513761467889935
0.0014641148325358854,1241.967717140661,12.844036697247702
0.0015215311004784689,1242.1983089930823,12.844036697247702
0.0015215311004784689,1242.4289008455034,13.76146788990826
0.0015311004784688996,1242.6594926979246,14.678899082568819
0.0015119617224880382,1242.8900845503458,12.844036697247702
0.0014736842105263158,1243.120676402767,12.844036697247702
0.0014641148325358854,1243.3512682551884,13.76146788990826
0.0014641148325358854,1243.5818601076096,16.513761467889935
0.0014736842105263158,1243.8124519600308,17.431192660550437
0.0015119617224880382,1244.043043812452,17.431192660550437
0.0015119617224880382,1244.2736356648732,18.348623853210995
0.0015023923444976077,1244.5042275172943,17.431192660550437
0.0014832535885167463,1244.7348193697155,17.431192660550437
0.0014641148325358854,1244.9654112221367,19.266055045871553
0.0014641148325358854,1245.1960030745581,20.18348623853211
0.0014545454545454547,1245.4265949269793,21.10091743119267
0.0014545454545454547,1245.6571867794005,22.935779816513786
0.001444976076555024,1245.8877786318217,22.935779816513786
0.0014545454545454547,1246.1183704842429,22.018348623853228
0.001444976076555024,1246.348962336664,21.10091743119267
0.0014354066985645933,1246.5795541890852,21.10091743119267
0.0014258373205741626,1246.8101460415064,22.018348623853228
0.0014162679425837321,1247.0407378939278,22.018348623853228
0.0014162679425837321,1247.271329746349,16.513761467889935
0.0014066985645933014,1247.5019215987702,15.596330275229377
0.0013971291866028707,1247.7325134511914,16.513761467889935
0.0013971291866028707,1247.9631053036126,22.018348623853228
0.00138755980861244,1248.1936971560337,22.935779816513786
0.0013014354066985645,1248.424289008455,22.935779816513786
0.0013014354066985645,1248.6548808608763,20.18348623853211
0.0013110047846889952,1248.8854727132975,19.266055045871553
0.0013110047846889952,1249.1160645657187,15.596330275229377
0.0013397129186602872,1249.34665641814,15.596330275229377
0.0013492822966507177,1249.577248270561,16.513761467889935
0.0013588516746411484,1249.8078401229823,15.596330275229377
0.0013779904306220098,1250.0384319754035,15.596330275229377
0.0013588516746411484,1250.2690238278246,15.596330275229377
0.0013492822966507177,1250.499615680246,16.513761467889935
0.0013492822966507177,1250.7302075326672,21.10091743119267
0.0013588516746411484,1250.9607993850884,22.018348623853228
0.0013492822966507177,1251.1913912375096,22.018348623853228
0.0013492822966507177,1251.4219830899308,16.513761467889935
0.0013397129186602872,1251.652574942352,15.596330275229377
0.0013301435406698565,1251.8831667947732,16.513761467889935
0.0013301435406698565,1252.1137586471946,18.348623853210995
0.0013301435406698565,1252.3443504996158,16.513761467889935
0.0013205741626794258,1252.574942352037,15.596330275229377
0.0013110047846889952,1252.8055342044581,16.513761467889935
0.0013110047846889952,1253.0361260568793,19.266055045871553
0.0013014354066985645,1253.2667179093005,20.18348623853211
0.0013014354066985645,1253.4973097617217,22.018348623853228
0.0013110047846889952,1253.7279016141429,22.935779816513786
0.0013205741626794258,1253.9584934665643,22.935779816513786
0.0013301435406698565,1254.1890853189855,22.018348623853228
0.0013205741626794258,1254.4196771714066,21.10091743119267
0.0013301435406698565,1254.6502690238278,21.10091743119267
0.0013301435406698565,1254.880860876249,22.935779816513786
0.001167464114832536,1255.1114527286702,22.935779816513786
0.0011578947368421054,1255.3420445810914,22.018348623853228
0.0011483253588516747,1255.5726364335126,22.018348623853228
0.001138755980861244,1255.803228285934,21.10091743119267
0.001138755980861244,1256.0338201383552,18.348623853210995
0.0011483253588516747,1256.2644119907764,17.431192660550437
0.0011483253588516747,1256.4950038431975,16.513761467889935
0.0011578947368421054,1256.7255956956187,15.596330275229377
0.0011961722488038277,1256.95618754804,15.596330275229377
0.0012057416267942584,1257.186779400461,16.513761467889935
0.0012057416267942584,1257.4173712528825,18.348623853210995
0.0011961722488038277,1257.6479631053037,19.266055045871553
0.0012057416267942584,1257.8785549577249,20.18348623853211
0.0012057416267942584,1258.109146810146,22.018348623853228
0.0011961722488038277,1258.3397386625672,22.935779816513786
0.001062200956937799,1258.5703305149884,22.935779816513786
0.0010526315789473684,1258.8009223674096,22.018348623853228
0.0010334928229665072,1259.0315142198308,22.018348623853228
0.0010334928229665072,1259.2621060722522,21.10091743119267
0.0010239234449760765,1259.4926979246734,20.18348623853211
0.0010239234449760765,1259.7232897770946,18.348623853210995
0.0010334928229665072,1259.9538816295158,17.431192660550437
0.0010334928229665072,1260.184473481937,16.513761467889935
0.0010430622009569377,1260.4150653343581,15.596330275229377
0.0010526315789473684,1260.6456571867793,16.513761467889935
0.001062200956937799,1260.8762490392005,15.596330275229377
0.0010717703349282298,1261.106840891622,16.513761467889935
0.0010813397129186605,1261.337432744043,15.596330275229377
0.001090909090909091,1261.5680245964643,16.513761467889935
0.001090909090909091,1261.7986164488855,22.018348623853228
0.0010813397129186605,1262.0292083013067,22.935779816513786
0.0009665071770334929,1262.2598001537278,22.935779816513786
0.0009569377990430622,1262.490392006149,22.018348623853228
0.0009569377990430622,1262.7209838585704,17.431192660550437
0.0009760765550239234,1262.9515757109916,15.596330275229377
0.0010047846889952152,1263.1821675634128,15.596330275229377
0.0010143540669856458,1263.412759415834,16.513761467889935
0.0010047846889952152,1263.6433512682552,15.596330275229377
0.0009760765550239234,1263.8739431206764,15.596330275229377
0.0009665071770334929,1264.1045349730975,16.513761467889935
0.0009760765550239234,1264.3351268255187,17.431192660550437
0.0009952153110047847,1264.5657186779401,17.431192660550437
0.0010047846889952152,1264.7963105303613,18.348623853210995
0.0010047846889952152,1265.0269023827825,20.18348623853211
0.0009952153110047847,1265.2574942352037,21.10091743119267
0.0009760765550239234,1265.4880860876249,21.10091743119267
0.0009760765550239234,1265.718677940046,17.431192660550437
0.0009665071770334929,1265.9492697924672,16.513761467889935
0.0009569377990430622,1266.1798616448887,17.431192660550437
0.0009569377990430622,1266.4104534973098,22.018348623853228
0.0009665071770334929,1266.641045349731,22.935779816513786
0.0010047846889952152,1266.8716372021522,22.935779816513786
0.0010143540669856458,1267.1022290545734,22.018348623853228
0.0010047846889952152,1267.3328209069946,22.935779816513786
0.0008708133971291866,1267.5634127594158,22.935779816513786
0.0008899521531100478,1267.794004611837,22.935779816513786
0.0008995215311004785,1268.0245964642584,22.018348623853228
0.0008899521531100478,1268.2551883166796,21.10091743119267
0.0008803827751196173,1268.4857801691007,21.10091743119267
0.0008803827751196173,1268.716372021522,15.596330275229377
0.0009090909090909091,1268.946963873943,15.596330275229377
0.0008995215311004785,1269.1775557263643,16.513761467889935
0.0009090909090909091,1269.4081475787855,17.431192660550437
0.0009186602870813398,1269.6387394312067,17.431192660550437
0.0009186602870813398,1269.869331283628,22.018348623853228
0.0009090909090909091,1270.0999231360493,22.935779816513786
0.0008325358851674642,1270.3305149884704,22.935779816513786
0.0008421052631578947,1270.5611068408916,22.018348623853228
0.0008421052631578947,1270.7916986933128,18.348623853210995
0.0008325358851674642,1271.022290545734,17.431192660550437
0.0008421052631578947,1271.2528823981552,17.431192660550437
0.0008421052631578947,1271.4834742505764,22.018348623853228
0.0006794258373205742,1271.7140661029978,22.935779816513786
0.0006794258373205742,1271.944657955419,18.348623853210995
0.0006698564593301436,1272.1752498078401,17.431192660550437
0.0006794258373205742,1272.4058416602613,17.431192660550437
0.0006794258373205742,1272.6364335126825,22.018348623853228
0.0006889952153110049,1272.8670253651037,22.935779816513786
0.0006985645933014354,1273.0976172175249,22.018348623853228
0.0006985645933014354,1273.3282090699463,16.513761467889935
0.0007081339712918661,1273.5588009223675,15.596330275229377
0.0007177033492822966,1273.7893927747887,16.513761467889935
0.0007272727272727273,1274.0199846272099,15.596330275229377
0.0007368421052631579,1274.250576479631,16.513761467889935
0.0007368421052631579,1274.4811683320522,20.18348623853211
0.0007464114832535885,1274.7117601844734,21.10091743119267
0.0007559808612440191,1274.9423520368946,21.10091743119267
0.0007559808612440191,1275.172943889316,22.018348623853228
0.0007655502392344498,1275.4035357417372,22.935779816513786
0.0007751196172248805,1275.6341275941584,22.018348623853228
0.0007751196172248805,1275.8647194465796,16.513761467889935
0.0007751196172248805,1276.0953112990007,21.10091743119267
0.0007846889952153111,1276.325903151422,22.018348623853228
0.0007942583732057416,1276.556495003843,21.10091743119267
0.0007942583732057416,1276.7870868562645,17.431192660550437
0.0007942583732057416,1277.0176787086857,21.10091743119267
0.0007846889952153111,1277.248270561107,22.018348623853228
0.0007751196172248805,1277.478862413528,22.018348623853228
0.0007655502392344498,1277.7094542659493,22.935779816513786
0.0007272727272727273,1277.9400461183704,22.935779816513786
0.0007177033492822966,1278.1706379707916,22.018348623853228
0.0007177033492822966,1278.4012298232128,16.513761467889935
0.0007081339712918661,1278.6318216756342,15.596330275229377
0.0006985645933014354,1278.8624135280554,16.513761467889935
0.0006985645933014354,1279.0930053804766,22.018348623853228
0.0006889952153110049,1279.3235972328978,22.935779816513786
0.00018181818181818183,1279.554189085319,22.935779816513786
0.00017224880382775122,1279.7847809377402,22.018348623853228
0.00017224880382775122,1280.0153727901613,17.431192660550437
0.00018181818181818183,1280.2459646425825,16.513761467889935
0.00019138755980861245,1280.476556495004,16.513761467889935
0.00018181818181818183,1280.7071483474251,16.513761467889935
0.00017224880382775122,1280.9377401998463,17.431192660550437
0.00017224880382775122,1281.1683320522675,22.018348623853228
0.00018181818181818183,1281.3989239046887,22.935779816513786
0.00022009569377990433,1281.6295157571099,22.935779816513786
0.00023923444976076556,1281.860107609531,21.10091743119267
0.00023923444976076556,1282.0906994619522,18.348623853210995
0.00022966507177033495,1282.3212913143736,17.431192660550437
0.00022966507177033495,1282.5518831667948,14.678899082568819
0.00021052631578947367,1282.782475019216,12.844036697247702
0.00018181818181818183,1283.0130668716372,12.844036697247702
0.00022009569377990433,1283.2436587240584,12.844036697247702
0.00022966507177033495,1283.4742505764796,13.76146788990826
0.00022966507177033495,1283.7048424289007,17.431192660550437
0.00023923444976076556,1283.9354342813222,18.348623853210995
0.00024880382775119617,1284.1660261337433,17.431192660550437
0.00024880382775119617,1284.3966179861645,16.513761467889935
0.00026794258373205745,1284.6272098385857,16.513761467889935
0.00026794258373205745,1284.857801691007,18.348623853210995
0.00026794258373205745,1285.088393543428,17.431192660550437
0.0002583732057416268,1285.3189853958493,16.513761467889935
0.00023923444976076556,1285.5495772482705,18.348623853210995
0.00023923444976076556,1285.7801691006919,21.10091743119267
0.00022966507177033495,1286.010760953113,22.018348623853228
0.00022966507177033495,1286.2413528055342,22.935779816513786
0.00039234449760765553,1286.4719446579554,24.770642201834846
0.00042105263157894734,1286.7025365103766,24.770642201834846
0.00043062200956937803,1286.9331283627978,23.853211009174345
0.00043062200956937803,1287.163720215219,17.431192660550437
0.00042105263157894734,1287.3943120676404,16.513761467889935
0.00041148325358851675,1287.6249039200616,17.431192660550437
0.00041148325358851675,1287.8554957724828,22.935779816513786
0.00039234449760765553,1288.086087624904,22.935779816513786
0.0004019138755980861,1288.3166794773251,22.935779816513786
0.00041148325358851675,1288.5472713297463,22.018348623853228
0.00041148325358851675,1288.7778631821675,16.513761467889935
0.00043062200956937803,1289.0084550345887,16.513761467889935
0.00043062200956937803,1289.23904688701,24.770642201834846
0.0012535885167464116,1289.4696387394313,25.688073394495405
0.0012631578947368421,1289.7002305918525,25.688073394495405
0.0012727272727272728,1289.9308224442736,24.770642201834846
0.0012631578947368421,1290.1614142966948,23.853211009174345
0.0012727272727272728,1290.392006149116,23.853211009174345
0.0012727272727272728,1290.6225980015372,25.688073394495405
0.0012344497607655503,1290.8531898539584,25.688073394495405
0.0012248803827751196,1291.0837817063798,24.770642201834846
0.0012248803827751196,1291.314373558801,16.513761467889935
0.0012344497607655503,1291.5449654112222,15.596330275229377
0.001244019138755981,1291.7755572636433,16.513761467889935
0.001244019138755981,1292.0061491160645,23.853211009174345
0.001244019138755981,1292.2367409684857,22.018348623853228
0.0012344497607655503,1292.467332820907,21.10091743119267
0.0012248803827751196,1292.697924673328,22.018348623853228
0.0012248803827751196,1292.9285165257495,24.770642201834846
0.0009186602870813398,1293.1591083781707,25.688073394495405
0.0009186602870813398,1293.3897002305919,24.770642201834846
0.0009282296650717703,1293.620292083013,25.688073394495405
0.000937799043062201,1293.8508839354342,24.770642201834846
0.000937799043062201,1294.0814757878554,23.853211009174345
0.000937799043062201,1294.3120676402766,25.688073394495405
0.0007751196172248805,1294.542659492698,25.688073394495405
0.0007846889952153111,1294.7732513451192,25.688073394495405
0.0005645933014354066,1295.0038431975404,25.688073394495405
0.0005645933014354066,1295.2344350499616,22.935779816513786
0.0005741626794258373,1295.4650269023828,22.018348623853228
0.0005741626794258373,1295.695618754804,20.18348623853211
0.0005933014354066986,1295.9262106072251,18.348623853210995
0.0005933014354066986,1296.1568024596463,16.513761467889935
0.0006124401913875598,1296.3873943120677,16.513761467889935
0.0006124401913875598,1296.617986164489,18.348623853210995
0.0006315789473684211,1296.84857801691,20.18348623853211
0.0006315789473684211,1297.0791698693313,22.018348623853228
0.0006411483253588518,1297.3097617217525,22.935779816513786
0.0006507177033492822,1297.5403535741737,22.018348623853228
0.0006507177033492822,1297.7709454265948,16.513761467889935
0.0006602870813397129,1298.0015372790162,15.596330275229377
0.0006794258373205742,1298.2321291314374,15.596330275229377
0.0006602870813397129,1298.4627209838586,15.596330275229377
0.0006507177033492822,1298.6933128362798,16.513761467889935
0.0006507177033492822,1298.923904688701,21.10091743119267
0.0006602870813397129,1299.1544965411222,22.018348623853228
0.0006507177033492822,1299.3850883935434,22.018348623853228
0.0006411483253588518,1299.6156802459645,22.935779816513786
0.0006411483253588518,1299.846272098386,23.853211009174345
0.0006507177033492822,1300.0768639508071,24.770642201834846
0.0006507177033492822,1300.3074558032283,25.688073394495405
0.0006315789473684211,1300.5380476556495,25.688073394495405
0.0006220095693779905,1300.7686395080707,24.770642201834846
0.0006220095693779905,1300.9992313604919,22.935779816513786
0.0006028708133971292,1301.229823212913,21.10091743119267
0.000583732057416268,1301.4604150653345,22.935779816513786
0.000583732057416268,1301.6910069177557,24.770642201834846
0.0005741626794258373,1301.9215987701768,25.688073394495405
0.0003253588516746411,1302.152190622598,25.688073394495405
0.00035406698564593303,1302.3827824750192,25.688073394495405
0.00036363636363636367,1302.6133743274404,24.770642201834846
0.00036363636363636367,1302.8439661798616,23.853211009174345
0.00035406698564593303,1303.0745580322828,22.935779816513786
0.00034449760765550245,1303.305149884704,23.853211009174345
0.00031578947368421053,1303.5357417371254,23.853211009174345
0.0003349282296650718,1303.7663335895465,23.853211009174345
0.00035406698564593303,1303.9969254419677,22.018348623853228
0.00031578947368421053,1304.227517294389,18.348623853210995
0.00031578947368421053,1304.45810914681,16.513761467889935
0.0003253588516746411,1304.6887009992313,16.513761467889935
0.0003349282296650718,1304.9192928516525,15.596330275229377
0.00036363636363636367,1305.1498847040739,15.596330275229377
0.0003349282296650718,1305.380476556495,15.596330275229377
0.00031578947368421053,1305.6110684089163,17.431192660550437
0.0003349282296650718,1305.8416602613374,19.266055045871553
0.00035406698564593303,1306.0722521137586,17.431192660550437
0.00037320574162679425,1306.3028439661798,17.431192660550437
0.00035406698564593303,1306.533435818601,17.431192660550437
0.00034449760765550245,1306.7640276710222,18.348623853210995
0.00035406698564593303,1306.9946195234436,19.266055045871553
0.00036363636363636367,1307.2252113758648,19.266055045871553
0.00036363636363636367,1307.455803228286,21.10091743119267
0.00037320574162679425,1307.6863950807071,22.018348623853228
0.00037320574162679425,1307.9169869331283,22.935779816513786
0.00036363636363636367,1308.1475787855495,23.853211009174345
0.00036363636363636367,1308.3781706379707,24.770642201834846
0.00035406698564593303,1308.608762490392,25.688073394495405
0.00014354066985645933,1308.8393543428133,25.688073394495405
0.00015311004784688995,1309.0699461952345,24.770642201834846
0.00015311004784688995,1309.3005380476557,17.431192660550437
0.00014354066985645933,1309.5311299000768,16.513761467889935
0.00013397129186602872,1309.761721752498,17.431192660550437
0.00013397129186602872,1309.9923136049192,22.018348623853228
0.00013397129186602872,1310.2229054573404,17.431192660550437
0.00014354066985645933,1310.4534973097618,16.513761467889935
0.00015311004784688995,1310.684089162183,16.513761467889935
0.00015311004784688995,1310.9146810146042,25.688073394495405
7.655502392344497e-05,1311.1452728670254,25.688073394495405
7.655502392344497e-05,1311.3758647194466,24.770642201834846
6.698564593301436e-05,1311.6064565718677,23.853211009174345
6.698564593301436e-05,1311.837048424289,22.018348623853228
7.655502392344497e-05,1312.0676402767103,21.10091743119267
7.655502392344497e-05,1312.2982321291315,20.18348623853211
6.698564593301436e-05,1312.5288239815527,19.266055045871553
6.698564593301436e-05,1312.759415833974,17.431192660550437
7.655502392344497e-05,1312.990007686395,16.513761467889935
8.612440191387561e-05,1313.2205995388163,16.513761467889935
8.612440191387561e-05,1313.4511913912374,18.348623853210995
0.00010526315789473683,1313.6817832436586,20.18348623853211
0.00011483253588516747,1313.9123750960798,20.18348623853211
9.569377990430622e-05,1314.1429669485012,20.18348623853211
9.569377990430622e-05,1314.3735588009224,19.266055045871553
8.612440191387561e-05,1314.6041506533436,18.348623853210995
8.612440191387561e-05,1314.8347425057648,17.431192660550437
7.655502392344497e-05,1315.065334358186,16.513761467889935
6.698564593301436e-05,1315.2959262106071,17.431192660550437
6.698564593301436e-05,1315.5265180630283,19.266055045871553
7.655502392344497e-05,1315.7571099154497,20.18348623853211
7.655502392344497e-05,1315.987701767871,21.10091743119267
8.612440191387561e-05,1316.2182936202921,22.018348623853228
0.00011483253588516747,1316.4488854727133,22.018348623853228
9.569377990430622e-05,1316.6794773251345,22.018348623853228
8.612440191387561e-05,1316.9100691775557,22.935779816513786
9.569377990430622e-05,1317.1406610299769,23.853211009174345
0.00011483253588516747,1317.371252882398,23.853211009174345
0.00012440191387559808,1317.6018447348195,24.770642201834846
0.00012440191387559808,1317.8324365872406,25.688073394495405
0.0016842105263157893,1318.0630284396618,77.9816513761468
0.0016842105263157893,1318.293620292083,76.14678899082568
0.00169377990430622,1318.5242121445042,75.22935779816513
0.00169377990430622,1318.7548039969254,72.47706422018351
0.0016842105263157893,1318.9853958493466,71.55963302752295
0.0016842105263157893,1319.215987701768,69.72477064220183
0.0017224880382775121,1319.4465795541892,69.72477064220183
0.0017224880382775121,1319.6771714066103,71.55963302752295
0.0017129186602870814,1319.9077632590315,72.47706422018351
0.0017129186602870814,1320.1383551114527,77.06422018348624
